text,intent
JALAN ,address
MANIS ,address
7 ,address
TAMAN ,address
SEGAR ,address
56100 ,address
CHERAS ,address
KUALA ,address
LUMPUR. ,address
08/02/2017 ,date
277.00 ,total
277.00 ,total
277.00 ,total
277.00 ,total
VIVOPAC ,company
MARKETING ,company
SDN ,company
BHD ,company
14 ,address
JALAN ,address
MANIS ,address
4 ,address
TAMAN ,address
SEGAR ,address
56100 ,address
KL ,address
30/05/2017 ,date
4 ,address
18.80 ,total
MR. ,company
D.I.Y. ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
PERINDUSTRIAN ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
5.90 ,total
5.90 ,total
5.90 ,total
5.90 ,total
18-10-17 ,date
MR. ,company
D.I.Y. ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
PERINDUSTRIAN ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
9.90 ,total
9.90 ,total
9.90 ,total
28-12-17 ,date
MR. ,company
D.I.Y. ,company
(KUCHAI) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
PERINDUSTRIAN ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
37.80 ,total
08-03-17 ,date
IKANO ,company
HANDEL ,company
SDN ,company
BHD ,company
NO ,address
2A ,address
JALAN ,address
COCHRANE ,address
TAMAN ,address
MALURI ,address
55100 ,address
KUALA ,address
LUMPUR ,address
27/07/17 ,date
538.00 ,total
538.00 ,total
538.00 ,total
538.00 ,total
IKANO ,company
HANDEL ,company
SDN ,company
BHD ,company
NO ,address
2A ,address
JALAN ,address
COCHRANE ,address
TAMAN ,address
MALURI ,address
55100 ,address
KUALA ,address
LUMPUR ,address
09/08/17 ,date
99.80 ,total
99.80 ,total
99.80 ,total
FY ,company
EAGLE ,company
ENTERPRISE ,company
NO. ,address
42 ,address
JALAN ,address
PBS ,address
14/11 ,address
TAMAN ,address
PERINDUSTRIAN ,address
BUKIT ,address
SERDANG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
04/12/2017 ,date
7.00 ,total
7.00 ,total
7.00 ,total
TRI ,company
SHAAS ,company
SDN ,company
BHD ,company
SRI ,address
MUDA ,address
4-20 ,address
JALAN ,address
RIA ,address
25/62 ,address
TAMAN ,address
SRI ,address
MUDA ,address
SEKSYEN ,address
25 ,address
40400 ,address
SHAH ,address
ALAM ,address
SELANGOR ,address
13/03/2017 ,date
5.00 ,total
5.00 ,total
5.00 ,total
5.00 ,total
13/03/2017 ,date
TRI ,company
SHAAS ,company
SDN ,company
BHD ,company
SRI ,address
MUDA ,address
4-20 ,address
JALAN ,address
RIA ,address
25/62 ,address
TAMAN ,address
SRI ,address
MUDA ,address
SEKSYEN ,address
25 ,address
40400 ,address
SHAH ,address
ALAM ,address
SELANGOR ,address
4/02/2017 ,date
85.10 ,total
85.10 ,total
4/02/2017 ,date
ADVANCO ,company
COMPANY ,company
COMPANY ,company
NO ,address
1&3 ,address
JALAN ,address
DELIMA ,address
12 ,address
WANGSA ,address
LINK ,address
WANGSA ,address
MAJU ,address
53300 ,address
KUALA ,address
LUMPUR ,address
23/03/2018 ,date
83.00 ,total
83.00 ,total
83.00 ,total
AEON ,address
CO. ,company
(M) ,company
BHD. ,company
3 ,address
FLOOR ,address
AEON ,address
TAMAN ,address
MALURI ,address
SC ,address
JLN ,address
JEJAKA ,address
TAMAN ,address
MALURI ,address
CHERAS ,address
55100 ,address
KUALA ,address
LUMPUR ,address
5.90 ,total
5.90 ,total
5.90 ,total
22/03/2018 ,date
AEON ,address
AEON ,address
CO. ,company
(M) ,company
BHD ,company
3RD ,address
FLR ,address
AEON ,address
TAMAN ,address
MALURI ,address
SC ,address
JLN ,address
JEJAKA ,address
TAMAN ,address
MALURI ,address
CHERAS ,address
55100 ,address
KUALA ,address
LUMPUR ,address
5.90 ,total
5.90 ,total
5.90 ,total
09/02/2018 ,date
POPULAR ,company
BOOK ,company
(M) ,company
SDN ,company
BHD ,company
NO ,address
8 ,address
JALAN ,address
7/118B ,address
DESA ,address
TUN ,address
RAZAK ,address
56000 ,address
KUALA ,address
LUMPUR ,address
MALAYSIA ,address
KL ,address
FESTIVAL ,address
CITY ,address
MALL ,address
07/01/18 ,date
NO ,address
31.45 ,total
POPULAR ,company
POPULAR ,company
BOOK ,company
CO. ,company
(M) ,company
SDN ,company
BHD ,company
NO ,address
8 ,address
JALAN ,address
7/118B ,address
DESA ,address
TUN ,address
RAZAK ,address
56000 ,address
KUALA ,address
LUMPUR ,address
MALAYSIA ,address
29/03/18 ,date
9.65 ,total
POPULAR ,company
POPULAR ,company
BOOK ,company
CO. ,company
(M) ,company
SDN ,company
BHD ,company
NO ,address
8 ,address
JALAN ,address
7/118B ,address
DESA ,address
TUN ,address
RAZAK ,address
56000 ,address
KUALA ,address
LUMPUR ,address
MALAYSIA ,address
12/01/18 ,date
21.00 ,total
POPULAR ,company
WAHIN ,company
HARDWARE ,company
SDN ,company
BHD ,company
425 ,address
JALAN ,address
PAHANG ,address
SETAPAK ,address
53000 ,address
KUALA ,address
LUMPUR. ,address
04/12/17 ,date
42.40 ,total
42.40 ,total
42.40 ,total
04/12/17 ,date
WAHIN ,company
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
SETAPAK ,address
53200 ,address
KUALA ,address
04/12/2017 ,date
47.70 ,total
47.70 ,total
47.70 ,total
47.70 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
PANAS. ,address
53200 ,address
KUALA ,address
LUMPUR. ,address
02/12/2017 ,date
7.42 ,total
7.42 ,total
7.42 ,total
7.42 ,total
7.42 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
PANAS. ,address
SETAPAK ,address
53200 ,address
KUALA ,address
02/12/2017 ,date
29.68 ,total
29.68 ,total
29.68 ,total
29.68 ,total
29.68 ,total
IKANO ,company
HANDEL ,company
SDN ,company
BHD ,company
NO ,address
2A ,address
JALAN ,address
COCHRANE ,address
TAMAN ,address
MALURI ,address
55100 ,address
KUALA ,address
LUMPUR ,address
23/12/17 ,date
73.30 ,total
73.30 ,total
73.30 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
JALAN ,address
AIR ,address
PANAS. ,address
SETAPAK ,address
53200 ,address
KUALA ,address
LUMPUR ,address
28/12/2017 ,date
148.40 ,total
148.40 ,total
148.40 ,total
148.40 ,total
148.40 ,total
SWEET ,company
FOREST ,company
CAFE ,company
NO ,address
21 ,address
JLN ,address
BUNGA ,address
KANTAN ,address
TAMAN ,address
SETAPAK ,address
53000 ,address
KUALA ,address
14-02-2018 ,date
30.30 ,total
30.30 ,total
14-02-2018 ,date
BEYOND ,company
BROTHERS ,company
HARDWARE ,company
LOT ,address
1-0-2 ,address
JLN ,address
1/50 ,address
DIAMOND ,address
SQUARE ,address
OFF ,address
JLN ,address
GOMBAK ,address
53000 ,address
KUALA ,address
LUMPUR ,address
14/03/2018 ,date
599.45 ,total
599.45 ,total
MINES ,address
ZAWIAJAYA ,company
FOOD ,company
N ,company
BEVERAGE ,company
SDN ,company
BHD ,company
106-107 ,address
LEVEL ,address
1 ,address
THE ,address
MINES ,address
MALL ,address
SERDANG ,address
SRI ,address
KEMBANGAN ,address
43300 ,address
SELANGOR ,address
DARUL ,address
EHSAN. ,address
21-03-2018 ,date
48.15 ,total
21-03-2018 ,date
LIM ,company
SENG ,company
THO ,company
HARDWARE ,company
TRADING ,company
NO ,address
7. ,address
SIMPANG ,address
OFF ,address
BATU ,address
JALAN ,address
IPOH ,address
BATU ,address
51200 ,address
KUALA ,address
LUMPUR ,address
MALAYSIA ,address
NO ,address
NO ,address
03/02/2018 ,date
7.00 ,total
7.00 ,total
7.00 ,total
7.00 ,total
LIM ,company
SENG ,company
THO ,company
HARDWARE ,company
TRADING ,company
NO ,address
SIMPANG ,address
OFF ,address
BATU ,address
JALAN ,address
IPOH ,address
BATU ,address
51200 ,address
KUALA ,address
LUMPUR ,address
MALAYSIA ,address
NO ,address
NO ,address
09/02/2018 ,date
7.00 ,total
7.00 ,total
7.00 ,total
7.00 ,total
LIM ,company
SENG ,company
THO ,company
HARDWARE ,company
TRADING ,company
NO ,address
SIMPANG ,address
OFF ,address
BATU ,address
JALAN ,address
IPOH ,address
BATU ,address
51200 ,address
KUALA ,address
LUMPUR ,address
MALAYSIA ,address
NO ,address
NO ,address
29/12/2017 ,date
6.00 ,total
6.00 ,total
6.00 ,total
6.00 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
PANAS ,address
SETAPAK ,address
53200 ,address
KUALA ,address
NO ,address
28/12/2017 ,date
465.34 ,total
465.34 ,total
465.34 ,total
SOLARIS ,address
DUTAMAS ,address
SUN ,company
VICTORY ,company
SDN ,company
BHD ,company
LEVEL ,address
G2 ,address
BLOCK ,address
SOLARIS ,address
1 ,address
JALAN ,address
DUTAMAS ,address
1 ,address
50480 ,address
KUALA ,address
14/01/2018 ,date
14/01/2018 ,date
RM4.00 ,total
RM4.00 ,total
RM4.00 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
PANAS ,address
SETAPAK ,address
53200 ,address
KUALA ,address
NO ,address
02/01/2018 ,date
93.07 ,total
93.07 ,total
93.07 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
PANAS ,address
SETAPAK ,address
53200 ,address
KUALA ,address
04/01/2018 ,date
44.73 ,total
44.73 ,total
44.73 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
PANAS ,address
SETAPAK ,address
53200 ,address
KUALA ,address
NO ,address
10/01/2018 ,date
23.32 ,total
23.32 ,total
23.32 ,total
23.32 ,total
23.32 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
PANAS ,address
SETAPAK ,address
53200 ,address
KUALA ,address
11/01/2018 ,date
116.28 ,total
116.28 ,total
116.28 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
PANAS ,address
SETAPAK ,address
53200 ,address
KUALA ,address
03/01/2018 ,date
94.87 ,total
94.87 ,total
94.87 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
PANAS ,address
SETAPAK ,address
53200 ,address
KUALA ,address
02/01/2018 ,date
13.25 ,total
13.25 ,total
13.25 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
PANAS ,address
SETAPAK ,address
53200 ,address
KUALA ,address
02/01/2018 ,date
2.12 ,total
2.12 ,total
2.12 ,total
2.12 ,total
2.12 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
PANAS ,address
SETAPAK ,address
53200 ,address
KUALA ,address
13/01/2018 ,date
6.36 ,total
6.36 ,total
6.36 ,total
6.36 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
PANAS ,address
SETAPAK ,address
53200 ,address
KUALA ,address
NO ,address
11/01/2018 ,date
21.20 ,total
21.20 ,total
21.20 ,total
21.20 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
PANAS ,address
SETAPAK ,address
53200 ,address
KUALA ,address
13/01/2018 ,date
12.72 ,total
12.72 ,total
12.72 ,total
12.72 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
53200 ,address
KUALA ,address
LUMPUR. ,address
02/01/2018 ,date
39.75 ,total
39.75 ,total
39.75 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
JALAN ,address
AIR ,address
KUALA ,address
LUMPUR. ,address
12/02/2018 ,date
5.30 ,total
5.30 ,total
5.30 ,total
5.30 ,total
5.30 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
JALAN ,address
AIR ,address
KUALA ,address
LUMPUR. ,address
12/02/2018 ,date
270.30 ,total
270.30 ,total
270.30 ,total
270.30 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
PANAS ,address
SETAPAK ,address
53200 ,address
KUALA ,address
LUMPUR. ,address
03/02/2018 ,date
60.95 ,total
60.95 ,total
60.95 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
PANAS ,address
53200 ,address
KUALA ,address
12/01/2018 ,date
7.95 ,total
7.95 ,total
7.95 ,total
7.95 ,total
7.95 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
290 ,address
JALAN ,address
AIR ,address
SETAPAK ,address
53200 ,address
KUALA ,address
LUMPUR. ,address
31/01/2018 ,date
82.68 ,total
82.68 ,total
82.68 ,total
SYARIKAT ,company
PERNIAGAAN ,company
GIN ,company
KEE ,company
NO ,address
JALAN ,address
AIR ,address
53200 ,address
KUALA ,address
LUMPUR. ,address
24/01/2018 ,date
74.20 ,total
74.20 ,total
74.20 ,total
BEYOND ,company
BROTHERS ,company
HARDWARE ,company
LOT ,address
1-0-2 ,address
JLN ,address
DIAMOND ,address
OFF ,address
JLN ,address
GOMBAK ,address
53000 ,address
KUALA ,address
LUMPUR ,address
05/02/2018 ,date
63.60 ,total
63.60 ,total
63.60 ,total
RESTORAN ,company
IBRAHIM ,company
MAJU ,company
SB ,company
NO.2 ,address
GROUND ,address
FLOOR ,address
JALAN ,address
REKO ,address
SENTRAL ,address
8 ,address
TAMAN ,address
REKO ,address
SENTRAL ,address
43000 ,address
KAJANG ,address
SELANGOR ,address
DE ,address
5.30 ,total
5.30 ,total
19/03/2018 ,date
FARMASI ,company
MALURI ,address
S/B ,company
23 ,address
JIN ,address
BURUNG ,address
JENTAYU ,address
TMN ,address
BUKIT ,address
MALURI ,address
KEPONG ,address
52100 ,address
KL. ,address
02/03/18 ,date
79.35 ,total
79.35 ,total
ASO ,company
ELECTRICAL ,company
TRADING ,company
SDN ,company
BHD ,company
NO ,address
31G ,address
JALAN ,address
SEPADU ,address
C ,address
25/C ,address
SECTION ,address
25 ,address
TAMAN ,address
INDUSTRIES ,address
AXIS ,address
40400 ,address
SHAH ,address
ALAM ,address
NO ,address
27/09/2017 ,date
248.05 ,total
248.05 ,total
TRI ,company
SHAAS ,company
SDN ,company
BHD ,company
SRI ,address
MUDA ,address
4-20 ,address
JALAN ,address
RIA ,address
25/62 ,address
TAMAN ,address
SRI ,address
MUDA ,address
SEKSYEN ,address
25 ,address
40400 ,address
SHAH ,address
ALAM ,address
SELANGOR ,address
10/08/2017 ,date
21.40 ,total
21.40 ,total
10/08/2017 ,date
ASO ,company
ELECTRICAL ,company
TRADING ,company
SDN ,company
BHD ,company
NO ,address
31G ,address
JALAN ,address
SEPADU ,address
C ,address
SECTION ,address
25 ,address
TAMAN ,address
AXIS ,address
40400 ,address
SHAH ,address
ALAM ,address
04/12/2017 ,date
99.00 ,total
99.00 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
19-03-2018 ,date
6.00 ,total
6.00 ,total
6.00 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
9.10 ,total
9.10 ,total
9.10 ,total
19-03-2018 ,date
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
14-03-2018 ,date
4.80 ,total
4.80 ,total
4.80 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
21-03-2018 ,date
6.70 ,total
6.70 ,total
6.70 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
16-03-2018 ,date
9.60 ,total
9.60 ,total
9.60 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
12-03-2018 ,date
7.00 ,total
7.00 ,total
7.00 ,total
RESTORAN ,company
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
14-03-2018 ,date
2.30 ,total
2.30 ,total
2.30 ,total
WAN ,company
SHENG ,company
NO.2 ,address
JALAN ,address
TEMENGGUNG ,address
19/9 ,address
SEKSYEN ,address
9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
CHERAS ,address
SELANGOR ,address
05-03-2018 ,date
6.00 ,total
6.00 ,total
6.00 ,total
GERBANG ,company
ALAF ,company
RESTAURANTS ,company
SDN ,company
BHD ,company
LEVEL ,address
6 ,address
BANGUNAN ,address
TH ,address
DAMANSARA ,address
UPTOWN3 ,address
NO.3 ,address
JALAN ,address
SS21/39 ,address
47400 ,address
PETALING ,address
JAYA ,address
SELANGOR ,address
21/03/2018 ,date
25.40 ,total
25.40 ,total
GERBANG ,company
ALAF ,company
RESTAURANTS ,company
SDN ,company
BHD ,company
RESTAURANTS ,company
SDN ,company
BHD ,company
LEVEL ,address
6 ,address
BANGUNAN ,address
TH ,address
DAMANSARA ,address
UPTOWN3 ,address
NO.3 ,address
JALAN ,address
SS21/39 ,address
47400 ,address
PETALING ,address
JAYA ,address
10/03/2018 ,date
8.50 ,total
8.50 ,total
PAPPARICH ,company
BMC ,company
JALAN ,address
TEMENGGUNG ,address
23/9 ,address
BANDAR ,address
MAHKOTA ,address
CHERAS ,address
43200 ,address
SELANGOR ,address
DARUL ,address
EHSAN ,address
MALAYSIA ,address
