text,intent
125A TINGKAT BAWAH PT 1961 JALAN MALINJA    ,address
SITE B 45400 SEKINCHAN SELANGOR    ,address
11.60    ,total
11.60 SR    ,total
11.60    ,total
UNIHAKKA INTERNATIONAL SDN BHD    ,company
13 MAY 2018 18:26    ,date
12  JALAN TAMPOI 7/4 KAWASAN PERINDUSTRIAN    ,address
TAMPOI 81200 JOHOR BAHRU JOHOR    ,address
$8.70    ,total
DIMILIKI OLEH T PLUS F&B SDN. BHD.    ,company
PARADIGM MALL    ,address
LOT NO.: 4F-27 & 4FK-38  4TH FLOOR    ,address
11/05/2018    ,date
9.45    ,total
UNIHAKKA INTERNATIONAL SDN BHD    ,company
05 MAY 2018 18:21    ,date
12  JALAN TAMPOI 7/4 KAWASAN PERINDUSTRIAN    ,address
TAMPOI 81200 JOHOR BAHRU JOHOR    ,address
$11.20    ,total
DIMILIKI OLEH : DOVE HOLDINGS SDN BHD    ,company
LOT S25  AEON TEBRAU CITY JUSCO    ,address
NO 1  JLN DESA TEBRAU  TMN DESA TEBRAU     ,address
81100 JOHOR BAHRU  JOHOR    ,address
1    ,address
1    ,address
1    ,address
1    ,address
1    ,address
164.80    ,total
26/05/2018 8:53:37    ,date
OLD TOWN WHITE COFFE    ,company
OLD TOWN KOPITIAM SDN BHD    ,company
NO 35  JALAN KEBUDAYAAN 8     ,address
TAMAN UNIVERSITY 81300 SKUDAI  JOHOR    ,address
05 MAY 18 18:06:40    ,date
28.50    ,total
THE MARCO POLO KITCH    ,company
BUKIT INDAH    ,address
06/05/2018 14:29    ,date
15.15    ,total
06/05/2018 15:33    ,date
NO 35 JALAN INDAH 15/2 BUKIT INDAH    ,address
81200 JOHOR BAHRU JOHOR    ,address
WARAKUYA PERMAS CITY SDN BHD    ,company
JALAN PERMAS UTARA 1     ,address
PERMAS JAYA 81750 MASAI JOHOR    ,address
1    ,address
1    ,address
24.40    ,total
GERBANG ALAF RESTAURANTS SDN BHD    ,company
LEVEL 6  BANGUNAN TH  DAMANSARA UPTOWN3    ,address
NO.3  JALAN SS21/39 47400 PETALING JAYA    ,address
SELANGOR    ,address
70.30    ,total
70.30    ,total
FARMASI LIGAMAS    ,company
NO. 47  JALAN MERANTI 1A     ,address
BANDAR BARU UTAMA     ,address
44300 BATANG KALI  SELANGOR.    ,address
25.00    ,total
25.00    ,total
25.00    ,total
25.00    ,total
25.00    ,total
SWC ENTERPRISE SDN BHD    ,company
5-7  JALAN MAHAGONI 7/1    ,address
SEKSYEN 4  BANDAR UTAMA  44300    ,address
BATANG KALI  SELANGOR    ,address
23/03/2018 19:08:32    ,date
41.20    ,total
41.20    ,total
23/03/2018 19:08:32    ,date
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
35.00    ,total
35.00    ,total
35.00    ,total
35.00    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
14.90    ,total
14.90    ,total
14.90    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
8.70    ,total
8.70    ,total
8.70    ,total
8.70    ,total
10/04/2017    ,date
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
8.70    ,total
8.70    ,total
8.70    ,total
8.70    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
3.00    ,total
3.00    ,total
3.00    ,total
3.00    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
14.90    ,total
14.90    ,total
14.90    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
2.00    ,total
2.00    ,total
2.00    ,total
2.00    ,total
2.00    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
3.00    ,total
3.00    ,total
3.00    ,total
3.00    ,total
3.00    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
5.80    ,total
5.80    ,total
5.80    ,total
5.80    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
5.80    ,total
5.80    ,total
5.80    ,total
5.80    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
36.00    ,total
36.00    ,total
36.00    ,total
36.00    ,total
14/12/2017    ,date
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
3.90    ,total
3.90    ,total
3.90    ,total
3.90    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
33.50    ,total
33.50    ,total
33.50    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
2.00    ,total
2.00    ,total
2.00    ,total
2.00    ,total
2.00    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
9.30    ,total
9.30    ,total
9.30    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
12.00    ,total
12.00    ,total
12.00    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
8.70    ,total
8.70    ,total
8.70    ,total
8.70    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
12.40    ,total
12.40    ,total
12.40    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
8.70    ,total
8.70    ,total
8.70    ,total
8.70    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
8.70    ,total
8.70    ,total
8.70    ,total
8.70    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
8.70    ,total
8.70    ,total
8.70    ,total
8.70    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
46.90    ,total
46.90    ,total
46.90    ,total
28/12/2017    ,date
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
10.00    ,total
10.00    ,total
10.00    ,total
10.00    ,total
10.00    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
16.50    ,total
16.50    ,total
16.50    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
35.00    ,total
35.00    ,total
35.00    ,total
35.00    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
8.70    ,total
8.70    ,total
8.70    ,total
8.70    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
4.50    ,total
4.50    ,total
4.50    ,total
4.50    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
8.70    ,total
8.70    ,total
8.70    ,total
8.70    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
5.00    ,total
5.00    ,total
5.00    ,total
5.00    ,total
5.00    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
5.00    ,total
5.00    ,total
5.00    ,total
5.00    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
8.70    ,total
8.70    ,total
8.70    ,total
8.70    ,total
02/12/2017    ,date
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
9.30    ,total
9.30    ,total
9.30    ,total
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
33.60    ,total
33.60    ,total
33.60    ,total
29/11/2017    ,date
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
3.90    ,total
3.90    ,total
3.90    ,total
3.90    ,total
04/12/2017    ,date
SANYU STATIONERY SHOP    ,company
NO. 31G&33G  JALAN SETIA INDAH X  U13/X    ,address
40170 SETIA ALAM    ,address
SANYU SUPPLY SDN BHD (1135772-K)    ,company
7.00    ,total
7.00    ,total
7.00    ,total
7.00    ,total
7.00    ,total
11/12/2017    ,date
AIK HUAT HARDWARE    ,company
ENTERPRISE (SETIA    ,company
ALAM) SDN BHD    ,company
NO. 17-G  JALAN SETIA INDAH    ,address
(X) U13/X  SETIA ALAM     ,address
SEKSYEN U13  40170 SHAH ALAM     ,address
4.00    ,total
4.00    ,total
4.00    ,total
4.00    ,total
AIK HUAT HARDWARE    ,company
ENTERPRISE (SETIA    ,company
ALAM) SDN BHD    ,company
NO. 17-G  JALAN SETIA INDAH    ,address
(X) U13/X  SETIA ALAM     ,address
SEKSYEN U13  40170 SHAH ALAM     ,address
14.00    ,total
14.00    ,total
14.00    ,total
14.00    ,total
14.00    ,total
AIK HUAT HARDWARE    ,company
ENTERPRISE (SETIA    ,company
ALAM) SDN BHD    ,company
NO. 17-G  JALAN SETIA INDAH    ,address
(X) U13/X  SETIA ALAM     ,address
SEKSYEN U13  40170 SHAH ALAM     ,address
6.00    ,total
6.00    ,total
6.00    ,total
6.00    ,total
AIK HUAT HARDWARE    ,company
ENTERPRISE (SETIA    ,company
ALAM) SDN BHD    ,company
NO. 17-G  JALAN SETIA INDAH    ,address
(X) U13/X  SETIA ALAM     ,address
SEKSYEN U13  40170 SHAH ALAM     ,address
16.00    ,total
16.00    ,total
16.00    ,total
16.00    ,total
16.00    ,total
AIK HUAT HARDWARE    ,company
ENTERPRISE (SETIA    ,company
ALAM) SDN BHD    ,company
NO. 17-G  JALAN SETIA INDAH    ,address
(X) U13/X  SETIA ALAM     ,address
SEKSYEN U13  40170 SHAH ALAM     ,address
30.00    ,total
30.00    ,total
30.00    ,total
30.00    ,total
30.00    ,total
AIK HUAT HARDWARE    ,company
ENTERPRISE (SETIA    ,company
ALAM) SDN BHD    ,company
NO. 17-G  JALAN SETIA INDAH    ,address
(X) U13/X  SETIA ALAM     ,address
SEKSYEN U13  40170 SHAH ALAM     ,address
24.00    ,total
24.00    ,total
24.00    ,total
AIK HUAT HARDWARE    ,company
ENTERPRISE (SETIA    ,company
ALAM) SDN BHD    ,company
NO. 17-G  JALAN SETIA INDAH    ,address
(X) U13/X  SETIA ALAM     ,address
SEKSYEN U13  40170 SHAH ALAM     ,address
7.00    ,total
7.00    ,total
7.00    ,total
AIK HUAT HARDWARE    ,company
ENTERPRISE (SETIA    ,company
ALAM) SDN BHD    ,company
NO. 17-G  JALAN SETIA INDAH    ,address
(X) U13/X  SETIA ALAM     ,address
SEKSYEN U13  40170 SHAH ALAM     ,address
24.00    ,total
24.00    ,total
24.00    ,total
AIK HUAT HARDWARE    ,company
ENTERPRISE (SETIA    ,company
ALAM) SDN BHD    ,company
NO. 17-G  JALAN SETIA INDAH    ,address
(X) U13/X  SETIA ALAM     ,address
SEKSYEN U13  40170 SHAH ALAM     ,address
16.00    ,total
16.00    ,total
16.00    ,total
16.00    ,total
16.00    ,total
AIK HUAT HARDWARE    ,company
ENTERPRISE (SETIA    ,company
ALAM) SDN BHD    ,company
NO. 17-G  JALAN SETIA INDAH    ,address
(X) U13/X  SETIA ALAM     ,address
SEKSYEN U13  40170 SHAH ALAM     ,address
2.50    ,total
2.50    ,total
AIK HUAT HARDWARE    ,company
ENTERPRISE (SETIA    ,company
ALAM) SDN BHD    ,company
NO. 17-G  JALAN SETIA INDAH    ,address
(X) U13/X  SETIA ALAM     ,address
SEKSYEN U13  40170 SHAH ALAM     ,address
28.00    ,total
28.00    ,total
28.00    ,total
28.00    ,total
FY EAGLE ENTERPRISE    ,company
NO. 42  JALAN PBS 14/11     ,address
TAMAN PERINDUSTRIAN BUKIT SERDANG     ,address
43300 SERI KEMBANGAN     ,address
SELANGOR    ,address
52.00    ,total
52.00    ,total
PUSAT DAGANGAN PHILEO DAMANSARA    ,address
UNIT 105  BLOCK A PUSAT DAGANGAN PHILEO DAMANSARA     ,address
NO.9  JALAN 16/11  46350 PETALING JAYA SELANGOR    ,address
MYNEWS RETAIL SB(306295-X) FKA BISON STORES SB    ,company
6.00    ,total
6.00    ,total
6.00    ,total
6.00    ,total
6.00    ,total
28/06/2018 3:11:35 PM    ,date
RAPID RAIL SDN BHD    ,company
NO.1 JALAN PJU 1A/46     ,address
OFF JALAN LAPANGAN TERBANG SUBANG    ,address
PETALING JAYA SELANGOR 47301    ,address
RM 1.90    ,total
RM 31.40    ,total
RM 29.50    ,total
RM 0.50    ,total
RM 30.00    ,total
RM 0.00    ,total
RM 0.00    ,total
RM 0.50    ,total
RM 29.50    ,total
RM 0.00    ,total
RM 0.00    ,total
RM 30.00    ,total
LOT PTD 101051    ,address
JALAN PERMAS 10/10    ,address
81750 MASAI  JOHOR    ,address
ESJAY FUEL ENTERPRISE    ,company
30-06-2018 09:09:49    ,date
50.00    ,total
50.00    ,total
50.00    ,total
50.00    ,total
50.00    ,total
UNIHAKKA INTERNATIONAL SDN BHD    ,company
04 JUN 2018 18:28    ,date
12  JALAN TAMPOI 7/4 KAWASAN PERINDUSTRIAN    ,address
TAMPOI 81200 JOHOR BAHRU JOHOR    ,address
RM7.70    ,total
MOONLIGHT CAKE HOUSE SDN BHD 862725-U    ,company
NO.1  JALAN PERMAS 10/5  BANDAR BARU PERMAS JAYA    ,address
81750 JOHOR BAHRU  JOHOR  TEL NO.: 07-387 3322    ,address
RM21.85    ,total
04/06/2018    ,date
UNIHAKKA INTERNATIONAL SDN BHD    ,company
09 JUN 2018 18:23    ,date
12  JALAN TAMPOI 7/4 KAWASAN PERINDUSTRIAN    ,address
TAMPOI 81200 JOHOR BAHRU JOHOR    ,address
RM7.70    ,total
UNIHAKKA INTERNATIONAL SDN BHD    ,company
10 JUN 2018 18:23    ,date
12  JALAN TAMPOI 7/4 KAWASAN PERINDUSTRIAN    ,address
TAMPOI 81200 JOHOR BAHRU JOHOR    ,address
RM8.50    ,total
MOONLIGHT CAKE HOUSE SDN BHD    ,company
NO.1  JALAN PERMAS 10/5  BANDAR BARU PERMAS JAYA    ,address
81750 JOHOR BAHRU  JOHOR  TEL NO.: 07-387 3322    ,address
RM15.40    ,total
09/06/2018    ,date
AEON CO. (M) BHD    ,address
3RD FLR  AEON TAMAN MALURI SC    ,address
JLN JEJAKA  TAMAN MALURI    ,address
CHERAS  55100 KUALA LUMPUR    ,address
127.35    ,total
10/06/2018    ,date
AEON STAMPS LOYALTY PROGRAM "PRODUCT(S)"    ,address
AEON PERMAS JAYA    ,address
UNIHAKKA INTERNATIONAL SDN BHD    ,company
12 JUN 2018 18:18    ,address
12  JALAN TAMPOI 7/4 KAWASAN PERINDUSTRIAN    ,address
TAMPOI 81200 JOHOR BAHRU JOHOR    ,address
RM7.70    ,total
UNIHAKKA INTERNATIONAL SDN BHD    ,company
11 JUN 2018 18:32    ,date
12  JALAN TAMPOI 7/4 KAWASAN PERINDUSTRIAN    ,address
TAMPOI 81200 JOHOR BAHRU JOHOR    ,address
RM6.00    ,total
DE LUXE CIRCLE FRESH MART SDN BHD    ,company
NO.89&91  JALAN UTAMA     ,address
TAMAN MUTIA RINI  81300 SKUDAI  JOHOR.    ,address
02/06/18    ,date
02/06/18    ,date
25.85    ,total
25.85    ,total
25.85    ,total
LEMON TREE RESTAURANT    ,company
NO 3  JALAN PERMAS 10/8     ,address
BANDAR BARU PERMAS JAYA  81750 MASAI  JOHOR    ,address
10.30    ,total
10.30    ,total
10.30    ,total
10.30    ,total
PASARAYA CINWA SDN BHD    ,company
NO.6 8  10& 12 JALAN PERMAS 4/3    ,address
BANDAR BARU PERMAS JAYA     ,address
81750 JOHOR BAHRU JOHOR.    ,address
14.20    ,total
14.20    ,total
14.20    ,total
14.20    ,total
14.20    ,total
THE TOAST F&B SDN BHD (965752-T)    ,company
LOT 2110&2111 JALAN PERMAS UTARA    ,address
BANDAR BARU PERMAS    ,address
81750 JOHOR BAHRU JOHOR    ,address
16/06/2018    ,date
28.15    ,total
28.15    ,total
28.15    ,total
16/06/2018 06:18:40 PM    ,date
KEDAI RUNCIT ZBH    ,company
NO.17 JALAN PERMAS 1/7     ,address
BANDAR BARU PERMAS JAYA     ,address
81750  MASAI    ,address
01/06/2018    ,date
RM43.40    ,total
RM43.40    ,total
RM43.40    ,total
RM43.40    ,total
AEON CO. (M) BHD (126926-H)    ,address
3RD FLR  AEON TAMAN MALURI SC    ,address
JLN JEJAKA  TAMAN MALURI    ,address
CHERAS  55100 KUALA LUMPUR    ,address
38.60    ,total
38.60    ,total
38.60    ,total
12/06/2018 19:40    ,date
38.60    ,total
38.60    ,total
AEON STAMPS LOYALTY PROGRAM "PRODUCT(S)"    ,address
AEON PERMAS JAYA    ,address
GRANDMA HOMES RESTAURANT    ,company
NO.3 & 5  JALAN PERMAS 11     ,address
BANDAR BARU PERMAS JAYA     ,address
81750 MASAI     ,address
JOHOR    ,address
13/06/2018    ,date
473.30    ,total
473.30    ,total
473.30    ,total
473.30    ,total
473.30    ,total
UNIHAKKA INTERNATIONAL SDN BHD    ,company
16 JUN 2018 18:25    ,date
12  JALAN TAMPOI 7/4 KAWASAN PERINDUSTRIAN    ,address
TAMPOI 81200 JOHOR BAHRU JOHOR    ,address
RM7.70    ,total
UNIHAKKA INTERNATIONAL SDN BHD    ,company
18 JUN 2018 18:29    ,date
12  JALAN TAMPOI 7/4 KAWASAN PERINDUSTRIAN    ,address
TAMPOI 81200 JOHOR BAHRU  JOHOR    ,address
RM8.20    ,total
UNIHAKKA INTERNATIONAL SDN BHD    ,company
20 JUN 2018 18:15    ,date
12  JALAN TAMPOI 7/4 KAWASAN PERINDUSTRIAN    ,address
TAMPOI 81200 JOHOR BAHRU JOHOR    ,address
RM8.20    ,total
MOONLIGHT CAKE HOUSE SDN BHD 862725-U    ,company
NO.1  JALAN PERMAS 10/5  BANDAR BARU PERMAS JAYA    ,address
81750 JOHOR BAHRU  JOHOR.    ,address
RM14.20    ,total
20/06/2018 18:07:10    ,date
GERBANG ALAF RESTAURANTS SDN BHD    ,company
LEVEL 6  BANGUNAN TH  DAMANSARA UPTOWN3    ,address
NO.3  JALAN SS21/39 47400 PETALING JAYA    ,address
SELANGOR    ,address
12.80    ,total
12.80    ,total
12.80    ,total
UNIHAKKA INTERNATIONAL SDN BHD    ,company
22 JUN 2018 18:07    ,date
12  JALAN TAMPOI 7/4 KAWASAN PERINDUSTRIAN    ,address
TAMPOI 81200 JOHOR BAHRU  JOHOR    ,address
RM8.50    ,total
IDEAL MENU GROUP SDN BHD    ,company
31 31A  JALAN HANG TUAH 9     ,address
TAMAN SKUDAI BARU     ,address
81300 SKUDAI     ,address
JOHOR    ,address
10/06/2018    ,date
12.00    ,total
12.00    ,total
12.00    ,total
12.00    ,total
12.00    ,total
12.00    ,total
12.00    ,total
LAVENDER    ,company
LAVENDER CONFECTIONERY & BAKERY S/B    ,company
LOT G29 & G30  AEON MALL TEBRAU CITY     ,address
NO. 1  JALAN DESA TEBRAU     ,address
TAMAN DESA TEBRAU  81100 JOHOR BAHRU.    ,address
17/06/2018 18:21    ,date
1    ,address
1    ,address
1    ,address
1    ,address
26.50    ,total
26.50    ,total
PASIR EMAS HARDWARE SDN BHD    ,address
NO 69 JALAN PENGKALAN 5     ,address
TAMAN PASIR EMAS     ,address
KG PASIR PUTIH     ,address
81700 PASIR GUDANG JOHOR.    ,address
36.00    ,total
36.00    ,total
36.00    ,total
36.00    ,total
RESTORAN DE COFFEE O    ,company
NO 33  35  G F JALAN TEMENGGUNG 3/9     ,address
BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
03/04/2018    ,date
11.60    ,total
11.60    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
7.80    ,total
7.80    ,total
7.80    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
8.60    ,total
8.60    ,total
8.60    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
4.80    ,total
4.80    ,total
4.80    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
19.40    ,total
19.40    ,total
19.40    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
6.70    ,total
6.70    ,total
6.70    ,total
GERBANG ALAF RESTAURANTS SDN BHD    ,company
LEVEL 6  BANGUNAN TH  DAMANSARA UPTOWN3    ,address
NO.3  JALAN SS21/39 47400 PETALING JAYA    ,address
SELANGOR    ,address
18.90    ,total
18.90    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
2.40    ,total
2.40    ,total
2.40    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
5.00    ,total
5.00    ,total
5.00    ,total
SANG KEE CHERAS RESTAURANT    ,company
69  JALAN TEMENGGUNG 3/9    ,address
BANDAR MAHKOTA CHERAS    ,address
43200 CHERAS    ,address
SELANGOR    ,address
03/05/2018 20:24    ,date
2.50    ,total
2.50    ,total
2.50    ,total
2.50    ,total
MR. D.I.Y. (M) SDN BHD    ,company
LOT 1851-A & 1851-B  JALAN KPB 6     ,address
KAWASAN PERINDUSTRIAN BALAKONG     ,address
43300 SERI KEMBANGAN  SELANGOR    ,address
2.70    ,total
2.70    ,total
28-05-18 17:00 SH01 ZJ94    ,date
MR. D.I.Y. (M) SDN BHD    ,company
LOT 1851-A & 1851-B  JALAN KPB 6     ,address
KAWASAN PERINDUSTRIAN BALAKONG     ,address
43300 SERI KEMBANGAN  SELANGOR    ,address
03-05-18 14:12 SH02 ZJ94    ,date
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
4.20    ,total
4.20    ,total
4.20    ,total
4.20    ,total
4.20    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
4.60    ,total
4.60    ,total
4.60    ,total
4.60    ,total
4.60    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
6.50    ,total
6.50    ,total
6.50    ,total
6.50    ,total
6.50    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
4.60    ,total
4.60    ,total
4.60    ,total
4.60    ,total
4.60    ,total
RESTORAN WAN SHENG    ,company
NO.2  JALAN TEMENGGUNG 19/9     ,address
SEKSYEN 9  BANDAR MAHKOTA CHERAS     ,address
43200 CHERAS  SELANGOR    ,address
4.80    ,total
4.80    ,total
4.80    ,total
4.80    ,total
4.80    ,total
PAPPARICH BMC    ,company
NO.19 & 21    ,address
JALAN TEMENGGUNG 23/9    ,address
BANDAR MAHKOTA CHERAS    ,address
43200 SELANGOR DARUL EHSAN  MALAYSIA    ,address
15 JUN 18 08:34:31 PM    ,date
17.22    ,total
10 GRAM GOURMET SBN BHD    ,company
